🇨🇳央视IPTV,#genre#
广西卫视,http://116.233.38.0:8888/udp/239.45.0.5:5140$线路6
广西卫视,http://42.92.195.230:10000/rtp/239.255.29.4:8231$线路7
广西卫视,http://27.154.96.43:3386/rtp/239.61.2.48:8282$线路8
广西卫视,http://124.227.196.214:9988/rtp/239.81.0.107:4056$线路9
广西卫视,http://222.95.140.66:58888/udp/239.49.8.10:8000$线路10
广西卫视,http://171.107.72.140:4000/udp/239.81.0.107:4056$线路11
广西卫视,http://27.19.29.186:999/rtp/239.69.1.191:10788$线路12
广西卫视,http://122.189.103.39:8888/rtp/228.0.0.37:6108$线路13
广西卫视,http://118.77.119.46:8999/rtp/226.0.2.231:9760$线路14
广西卫视,http://219.141.44.171:8188/udp/238.255.2.64:5999$线路15
广西卫视,http://180.165.4.254:7088/rtp/239.45.0.5:5140$线路16
广西卫视,http://180.213.170.24:8188/rtp/239.5.1.110:5000$线路17
广西卫视,http://221.224.197.251:9901/tsfile/live/0113_1.m3u8?key=txiptv$线路18
广西卫视,http://180.165.20.37:7777/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$线路19
广西卫视,http://myddns.com.cn:9999/udp/233.50.201.49:5140$线路20
广西卫视,http://61.145.188.90:50005/rtp/239.253.43.36:5146$线路21
广西卫视,http://61.145.188.90:50005/rtp/239.77.0.66:5146$线路22
广西卫视,http://183.47.2.156:16883/rtp/239.253.43.36:5146$线路23
广西卫视,http://183.47.2.156:16883/rtp/239.77.0.139:5146$线路24
广西卫视,http://183.47.2.156:16883/rtp/239.77.0.66:5146$线路25
广西卫视,http://nas.swes.cn:8089/udp/239.93.42.46:5140$线路26
广西卫视,http://171.213.170.254:8188/udp/239.93.42.46:5140$线路27
广西卫视,http://171.12.10.135:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$线路28
广西卫视,http://1.197.253.170:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$线路29
广西卫视,http://123.149.43.109:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$线路30
广西卫视,http://121.19.134.123:808/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$线路31
广西卫视,http://116.9.204.242:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$线路32
广西卫视,http://116.9.204.242:9901/tsfile/live/0113_1.m3u8?key=txiptv$线路33
广西卫视,http://116.9.204.242:9901/tsfile/live/0113_1.m3u8$线路34
广西卫视,http://123.160.153.186:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=0&authid=0$线路35
广西卫视,http://101.74.29.26:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$线路36
广西卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.110:11111$线路37
广西卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.111:11111$线路38
广西卫视,http://101.74.28.66:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$线路39
广西卫视,http://101.74.31.41:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$线路40
广西卫视,http://223.241.247.214:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$线路41
广西卫视,http://223.241.247.214:9901/tsfile/live/0113_1.m3u8$线路42
广西卫视,http://171.213.243.174:11111/rtp/239.93.42.46:5140$线路43
广西卫视,http://113.15.109.216:59901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$线路44
广西卫视,http://113.15.109.216:59901/tsfile/live/0113_1.m3u8$线路45
广西卫视,http://112.234.23.227:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$线路46
广西卫视,http://101.74.29.163:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$线路47
广西卫视,http://101.74.28.209:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$线路48
广西卫视,http://222.169.85.8:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$线路49
广西卫视,http://222.169.85.8:9901/tsfile/live/0113_1.m3u8$线路50
广西卫视,http://221.2.148.205:8154/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$线路51
广西卫视,http://218.89.240.144:59901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$线路52
广西卫视,http://218.89.240.144:59901/tsfile/live/0113_1.m3u8$线路53
广西卫视,http://101.66.198.186:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=0&authid=0$线路54
广西卫视,http://110.80.17.38:9999/tsfile/live/0113_1.m3u8?key=txiptv&playlive=0&authid=0$线路55
广西卫视,http://110.80.17.38:9999/tsfile/live/0113_1.m3u8?key=txiptv$线路56
广西卫视,http://153.0.171.163:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$线路57
广西卫视,http://120.211.62.180:8000/hls/34/index.m3u8$线路58
广西卫视,http://60.26.12.121:9901/tsfile/live/16043_1.m3u8?key=txiptv$线路59
广西卫视,http://101.66.199.144:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=0&authid=0$线路60
广西卫视,http://183.11.239.36:808/hls/56/index.m3u8$线路61
广西卫视,http://120.198.95.220:9901/tsfile/live/1054_1.m3u8?key=txiptv&playlive=1&down=1$线路62
广西卫视,http://112.46.105.20:8009/hls/53/index.m3u8$线路63
广西卫视,http://101.66.199.251:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=0&authid=0$线路64
广西卫视,http://222.134.245.16:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$线路65
广西卫视,http://222.134.245.16:9901/tsfile/live/0113_1.m3u8?key=txiptv&url=tvzb.com$线路66
广西卫视,http://222.134.245.16:9901/tsfile/live/0113_1.m3u8$线路67
广西卫视,http://113.25.252.226:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$线路68
广西卫视,http://113.25.252.226:9901/tsfile/live/0113_1.m3u8$线路69
广西卫视,http://58.58.111.222:808/hls/39/index.m3u8$线路70
广西卫视,http://101.74.31.55:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$线路71
广西卫视,http://58.221.214.82:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$线路72
广西卫视,http://58.221.214.82:9901/tsfile/live/0113_1.m3u8?key=txiptv$线路73
广西卫视,http://58.221.214.82:9901/tsfile/live/0113_1.m3u8$线路74
广西卫视,http://183.238.120.90:4430/hls/34/index.m3u8$线路75
广西卫视,http://121.19.134.155:808/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$线路76
广西卫视,http://182.150.23.74:808/hls/31/index.m3u8$线路77
广西卫视,http://120.238.94.10:9901/tsfile/live/1067_1.m3u8?key=txiptv&playlive=1&authid=0$线路78
广西卫视,http://111.14.181.15:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$线路79
广西卫视,http://111.14.181.15:9901/tsfile/live/0113_1.m3u8$线路80
广西卫视,http://61.136.172.236:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$线路81
广西卫视,http://61.136.172.236:9901/tsfile/live/0113_1.m3u8$线路82
广西卫视,http://123.130.84.106:8154/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$线路83
广西卫视,http://123.130.84.106:8154/tsfile/live/0113_1.m3u8$线路84
广西卫视,http://58.19.43.46:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$线路85
广西卫视,http://58.19.43.46:9901/tsfile/live/1004_1.m3u8$线路86
广西卫视,http://218.13.170.98:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0$线路87
广西卫视,http://183.238.120.178:4430/hls/34/index.m3u8$线路88
广西卫视,http://113.57.93.165:9900/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$线路89
广西卫视,http://113.57.93.165:9900/tsfile/live/1004_1.m3u8$线路90
江西卫视,http://www.li0580.top:4022/udp/233.50.200.119:5140$线路1
江西卫视,http://www.li0580.top:4022/udp/233.50.201.145:5140$线路2
江西卫视,http://www.li0580.top:4022/udp/233.50.201.53:5140$线路3
江西卫视,http://taolinhz.3322.org:4000/udp/233.50.200.119:5140$线路4
江西卫视,http://taolinhz.3322.org:4000/udp/233.50.201.145:5140$线路5
江西卫视,http://taolinhz.3322.org:4000/udp/233.50.201.53:5140$线路6
江西卫视,http://113.120.46.204:8123/udp/239.21.1.167:5002$线路7
江西卫视,http://58.32.33.197:4022/rtp/239.45.1.122:5140$线路8
江西卫视,http://116.233.38.0:8888/udp/239.45.1.122:5140$线路9
江西卫视,http://27.154.96.43:3386/rtp/239.61.2.182:9080$线路10
江西卫视,http://124.227.196.214:9988/rtp/239.81.0.204:4056$线路11
江西卫视,http://218.81.49.40:10010/rtp/239.45.1.122:5140$线路12
江西卫视,http://222.95.140.66:58888/udp/239.49.8.111:8000$线路13
江西卫视,http://171.107.72.140:4000/udp/239.81.0.204:4056$线路14
江西卫视,http://27.19.29.186:999/rtp/239.69.1.126:10394$线路15
江西卫视,http://122.189.103.39:8888/rtp/228.0.0.147:7147$线路16
江西卫视,http://118.77.119.46:8999/rtp/226.0.2.54:8344$线路17
江西卫视,http://219.141.44.171:8188/udp/238.255.2.94:5999$线路18
江西卫视,http://180.165.4.254:7088/rtp/239.45.1.122:5140$线路19
江西卫视,http://180.213.170.24:8188/rtp/239.5.1.84:5000$线路20
江西卫视,http://60.163.104.63:9999/rtp/233.50.201.145:5140$线路21
江西卫视,http://180.165.20.37:7777/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$线路22
江西卫视,http://myddns.com.cn:9999/udp/233.50.201.145:5140$线路23
江西卫视,http://myddns.com.cn:9999/udp/233.50.200.119:5140$线路24
江西卫视,http://myddns.com.cn:9999/udp/233.50.201.53:5140$线路25
江西卫视,http://183.47.2.156:16883/rtp/239.77.0.149:5146$线路26
江西卫视,http://183.47.2.156:16883/rtp/239.77.1.219:5146$线路27
江西卫视,http://nas.swes.cn:8089/udp/239.93.0.134:5140$线路28
江西卫视,http://183.131.246.250:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$线路29
江西卫视,http://171.213.170.254:8188/udp/239.93.0.134:5140$线路30
江西卫视,http://171.12.10.135:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$线路31
江西卫视,http://106.115.25.151:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$线路32
江西卫视,http://1.197.253.170:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$线路33
江西卫视,http://180.111.28.29:8888/rtp/239.49.8.111:8000$线路34
江西卫视,http://123.149.43.109:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$线路35
江西卫视,http://125.42.149.193:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$线路36
江西卫视,http://106.115.27.148:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$线路37
江西卫视,http://106.115.27.32:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$线路38
江西卫视,http://121.19.134.123:808/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0$线路39
江西卫视,http://123.160.153.186:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0$线路40
江西卫视,http://123.159.126.196:9901/tsfile/live/0138_1.m3u8?key=txiptv$线路41
江西卫视,http://101.74.29.26:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$线路42
江西卫视,http://106.115.24.120:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$线路43
江西卫视,http://106.115.24.120:9901/tsfile/live/0138_1.m3u8?key=txiptv$线路44
江西卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.53:11111$线路45
江西卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.54:11111$线路46
江西卫视,http://101.74.28.66:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$线路47
江西卫视,http://115.48.160.227:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$线路48
江西卫视,http://101.74.31.41:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$线路49
江西卫视,http://106.115.25.109:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$线路50
江西卫视,http://223.241.247.214:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$线路51
江西卫视,http://223.241.247.214:9901/tsfile/live/0138_1.m3u8$线路52
江西卫视,http://113.15.109.216:59901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$线路53
江西卫视,http://112.234.23.227:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$线路54
江西卫视,http://112.234.23.227:9901/tsfile/live/0138_2.m3u8?key=txiptv&playlive=1&authid=0$线路55
江西卫视,http://101.74.29.163:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$线路56
江西卫视,http://101.74.28.209:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$线路57
江西卫视,http://222.169.85.8:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$线路58
江西卫视,http://222.169.85.8:9901/tsfile/live/0138_1.m3u8$线路59
江西卫视,http://125.42.151.219:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$线路60
江西卫视,http://218.104.239.114:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$线路61
江西卫视,http://218.104.239.114:9901/tsfile/live/0138_1.m3u8?key=txiptv&url=tvzb.com$线路62
江西卫视,http://221.2.148.205:8154/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$线路63
江西卫视,http://183.215.134.239:19901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$线路64
江西卫视,http://218.89.240.144:59901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$线路65
江西卫视,http://218.89.240.144:59901/tsfile/live/0138_1.m3u8$线路66
江西卫视,http://101.66.198.186:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0$线路67
江西卫视,http://110.80.17.38:9999/tsfile/live/0138_2.m3u8?key=txiptv&playlive=0&authid=0$线路68
江西卫视,http://110.80.17.38:9999/tsfile/live/0138_2.m3u8?key=txiptv$线路69
江西卫视,http://117.141.162.238:8181/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0$线路70
江西卫视,http://153.0.171.163:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$线路71
江西卫视,http://60.8.75.178:9002/hls/37/index.m3u8$线路72
江西卫视,http://120.211.62.180:8000/hls/31/index.m3u8$线路73
江西卫视,http://60.26.12.121:9901/tsfile/live/16044_1.m3u8?key=txiptv$线路74
江西卫视,http://101.66.199.144:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0$线路75
江西卫视,http://183.11.239.36:808/hls/44/index.m3u8$线路76
江西卫视,http://120.198.95.220:9901/tsfile/live/1061_1.m3u8?key=txiptv&playlive=1&down=1$线路77
江西卫视,http://112.46.105.20:8009/hls/47/index.m3u8$线路78
江西卫视,http://116.128.242.83:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$线路79
江西卫视,http://101.66.199.251:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0$线路80
江西卫视,http://1.180.2.93:9901/tsfile/live/0138_1.m3u8$线路81
江西卫视,http://222.134.245.16:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$线路82
江西卫视,http://222.134.245.16:9901/tsfile/live/0138_1.m3u8?key=txiptv&url=tvzb.com$线路83
江西卫视,http://113.25.252.226:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$线路84
江西卫视,http://113.25.252.226:9901/tsfile/live/0138_1.m3u8$线路85
江西卫视,http://125.125.234.156:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$线路86
江西卫视,http://59.39.89.130:60901/tsfile/live/0125_10.m3u8?key=txiptv&playlive=1&authid=0$线路87
江西卫视,http://60.29.124.66:6080/hls/39/index.m3u8$线路88
江西卫视,http://58.58.111.222:808/hls/33/index.m3u8$线路89
江西卫视,http://101.74.31.55:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$线路90
江西卫视,http://58.221.214.82:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$线路91
江西卫视,http://58.221.214.82:9901/tsfile/live/0138_1.m3u8?key=txiptv$线路92
江西卫视,http://58.221.214.82:9901/tsfile/live/0138_1.m3u8$线路93
江西卫视,http://183.238.120.90:4430/hls/31/index.m3u8$线路94
江西卫视,http://39.164.160.249:9901/tsfile/live/0138_1.m3u8$线路95
江西卫视,http://121.19.134.155:808/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0$线路96
江西卫视,http://182.150.23.74:808/hls/30/index.m3u8$线路97
江西卫视,http://113.57.111.4:1111/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0$线路98
江西卫视,http://113.57.111.4:1111/tsfile/live/1028_1.m3u8$线路99
江西卫视,http://120.238.94.10:9901/tsfile/live/1053_1.m3u8?key=txiptv&playlive=1&authid=0$线路100
江西卫视,http://111.14.181.15:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$线路101
江西卫视,http://111.14.181.15:9901/tsfile/live/0138_1.m3u8$线路102
江西卫视,http://61.136.172.236:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$线路103
江西卫视,http://61.136.172.236:9901/tsfile/live/0138_1.m3u8$线路104
江西卫视,http://123.130.84.106:8154/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$线路105
江西卫视,http://58.19.43.46:9901/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0$线路106
江西卫视,http://58.19.43.46:9901/tsfile/live/1045_1.m3u8$线路107
江西卫视,http://218.13.170.98:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$线路108
江西卫视,http://183.238.120.178:4430/hls/31/index.m3u8$线路109
江西卫视,http://113.57.93.165:9900/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$线路110
江西卫视,video://https://www.jxntv.cn/live/$线路111
海南卫视,http://www.li0580.top:4022/udp/233.50.201.55:5140$线路1
海南卫视,http://taolinhz.3322.org:4000/udp/233.50.201.55:5140$线路2
海南卫视,http://111.226.210.79:10010/rtp/239.254.201.125:6288$线路3
海南卫视,http://113.120.46.204:8123/udp/239.21.2.14:5002$线路4
海南卫视,http://58.32.33.197:4022/rtp/239.45.1.81:5140$线路5
海南卫视,http://123.130.148.116:8888/rtp/239.253.248.35:8000$线路6
海南卫视,http://116.233.38.0:8888/udp/239.45.1.81:5140$线路7
海南卫视,http://27.154.96.43:3386/rtp/239.61.2.42:8246$线路8
海南卫视,http://218.81.49.40:10010/rtp/239.45.1.81:5140$线路9
海南卫视,http://222.95.140.66:58888/udp/239.49.8.83:8000$线路10
海南卫视,http://171.107.72.140:4000/udp/239.81.0.48:4056$线路11
海南卫视,http://118.77.119.46:8999/rtp/226.0.2.212:9608$线路12
海南卫视,http://219.141.44.171:8188/udp/238.255.2.58:5999$线路13
海南卫视,http://180.165.4.254:7088/rtp/239.45.1.81:5140$线路14
海南卫视,http://180.213.170.24:8188/rtp/239.5.1.111:5000$线路15
海南卫视,http://180.165.20.37:7777/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0$线路16
海南卫视,http://myddns.com.cn:9999/udp/233.50.201.55:5140$线路17
海南卫视,http://61.145.188.90:50005/rtp/239.253.43.101:5146$线路18
海南卫视,http://183.47.2.156:16883/rtp/239.253.43.101:5146$线路19
海南卫视,http://183.47.2.156:16883/rtp/239.253.43.35:5146$线路20
海南卫视,http://183.131.246.250:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0$线路21
海南卫视,http://171.213.170.254:8188/udp/239.93.0.80:5140$线路22
海南卫视,http://180.111.28.29:8888/rtp/239.49.8.83:8000$线路23
海南卫视,http://163.142.186.49:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0$线路24
海南卫视,http://163.142.186.56:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0$线路25
海南卫视,http://163.142.186.48:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0$线路26
海南卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.16:11111$线路27
海南卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.15:11111$线路28
海南卫视,http://qjrhc.jydjd.top:2911/udp/225.1.101.4:7523$线路29
海南卫视,http://112.234.23.227:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0$线路30
海南卫视,http://221.2.148.205:8154/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$线路31
海南卫视,http://218.89.240.144:59901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$线路32
海南卫视,http://218.89.240.144:59901/tsfile/live/1000_1.m3u8$线路33
海南卫视,http://61.184.46.85:9901/tsfile/live/1018_1.m3u8?key=txiptv$线路34
海南卫视,http://117.141.162.238:8181/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0$线路35
海南卫视,http://60.26.12.121:9901/tsfile/live/16046_1.m3u8?key=txiptv$线路36
海南卫视,http://123.129.70.178:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0$线路37
海南卫视,http://183.11.239.36:808/hls/124/index.m3u8$线路38
海南卫视,http://1.180.2.93:9901/tsfile/live/1033_1.m3u8$线路39
海南卫视,http://125.125.234.156:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0$线路40
海南卫视,http://58.58.111.222:808/hls/35/index.m3u8$线路41
海南卫视,http://58.221.214.82:9901/tsfile/live/0016_2.m3u8?key=txiptv&playlive=1&authid=0$线路42
海南卫视,http://58.221.214.82:9901/tsfile/live/0016_2.m3u8?key=txiptv$线路43
海南卫视,http://58.221.214.82:9901/tsfile/live/0016_2.m3u8$线路44
海南卫视,http://121.19.134.155:808/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0$线路45
海南卫视,http://113.57.111.4:1111/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0$线路46
海南卫视,http://113.57.111.4:1111/tsfile/live/1031_1.m3u8$线路47
海南卫视,http://120.238.94.10:9901/tsfile/live/1075_1.m3u8?key=txiptv&playlive=1&authid=0$线路48
海南卫视,http://218.13.170.98:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$线路49
海南卫视,video://https://www.hnntv.cn/live.html?playType=livePlay&channelId=13&$线路50
海南卫视,video://http://tc.hnntv.cn/$线路51
深圳卫视,http://www.li0580.top:4022/udp/233.50.201.101:5140$线路1
深圳卫视,http://www.li0580.top:4022/udp/233.50.200.188:5140$线路2
深圳卫视,http://www.li0580.top:4022/udp/233.50.201.45:5140$线路3
深圳卫视,http://taolinhz.3322.org:4000/udp/233.50.201.101:5140$线路4
深圳卫视,http://taolinhz.3322.org:4000/udp/233.50.200.188:5140$线路5
深圳卫视,http://taolinhz.3322.org:4000/udp/233.50.201.45:5140$线路6
深圳卫视,http://101.96.156.51:41097/rtp/239.254.200.50:8020$线路7
深圳卫视,http://113.120.46.204:8123/udp/239.21.1.93:5002$线路8
深圳卫视,http://58.32.33.197:4022/rtp/239.45.3.231:5140$线路9
深圳卫视,http://221.10.226.195:5000/rtp/239.0.0.71:5140$线路10
深圳卫视,http://116.233.38.0:8888/udp/239.45.3.231:5140$线路11
深圳卫视,http://218.88.106.231:10086/rtp/239.93.0.182:5140$线路12
深圳卫视,http://27.154.96.43:3386/rtp/239.61.3.46:9794$线路13
深圳卫视,http://123.174.106.183:8888/rtp/239.1.1.39:8039$线路14
深圳卫视,http://124.227.196.214:9988/rtp/239.81.0.103:4056$线路15
深圳卫视,http://218.81.49.40:10010/rtp/239.45.3.231:5140$线路16
深圳卫视,http://222.95.140.66:58888/udp/239.49.8.15:9430$线路17
深圳卫视,http://171.107.72.140:4000/udp/239.81.0.103:4056$线路18
深圳卫视,http://118.77.119.46:8999/rtp/226.0.2.147:9088$线路19
深圳卫视,http://219.141.44.171:8188/udp/238.255.2.61:5999$线路20
深圳卫视,http://180.165.4.254:7088/rtp/239.45.3.231:5140$线路21
深圳卫视,http://180.213.170.24:8188/rtp/239.5.1.19:5000$线路22
深圳卫视,http://60.163.104.63:9999/rtp/233.50.201.101:5140$线路23
深圳卫视,http://60.163.104.63:9999/rtp/233.50.200.188:5140$线路24
深圳卫视,http://180.165.20.37:7777/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$线路25
深圳卫视,http://myddns.com.cn:9999/udp/233.50.200.188:5140$线路26
深圳卫视,http://myddns.com.cn:9999/udp/233.50.201.101:5140$线路27
深圳卫视,http://myddns.com.cn:9999/udp/233.50.201.45:5140$线路28
深圳卫视,http://61.145.188.90:50005/rtp/239.77.1.148:5146$线路29
深圳卫视,http://61.145.188.90:50005/rtp/239.77.0.130:5146$线路30
深圳卫视,http://61.145.188.90:50005/rtp/239.77.1.21:5146$线路31
深圳卫视,http://61.145.188.90:50005/rtp/239.77.0.92:5146$线路32
深圳卫视,http://61.145.188.90:50005/rtp/239.77.1.3:5146$线路33
深圳卫视,http://183.47.2.156:16883/rtp/239.77.1.148:5146$线路34
深圳卫视,http://183.47.2.156:16883/rtp/239.77.0.130:5146$线路35
深圳卫视,http://183.47.2.156:16883/rtp/239.77.0.92:5146$线路36
深圳卫视,http://183.47.2.156:16883/rtp/239.77.1.21:5146$线路37
深圳卫视,http://183.47.2.156:16883/rtp/239.77.1.3:5146$线路38
深圳卫视,http://nas.swes.cn:8089/udp/239.93.0.182:5140$线路39
深圳卫视,http://183.131.246.250:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$线路40
深圳卫视,http://171.213.170.254:8188/udp/239.93.0.182:5140$线路41
深圳卫视,http://171.12.10.135:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$线路42
深圳卫视,http://106.115.25.151:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0$线路43
深圳卫视,http://1.197.253.170:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$线路44
深圳卫视,http://180.111.28.29:8888/rtp/239.49.8.15:9430$线路45
深圳卫视,http://123.149.43.109:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$线路46
深圳卫视,http://125.42.149.193:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$线路47
深圳卫视,http://106.115.27.148:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0$线路48
深圳卫视,http://106.115.27.32:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0$线路49
深圳卫视,http://121.19.134.123:808/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0$线路50
深圳卫视,http://123.160.153.186:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0$线路51
深圳卫视,http://106.115.24.120:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0$线路52
深圳卫视,http://106.115.24.120:9901/tsfile/live/1027_1.m3u8?key=txiptv$线路53
深圳卫视,http://qjrhc.jydjd.top:2911/udp/225.1.101.144:7523$线路54
